coverage	seqs	seqnames	Type	Chromosome	Position	seq_type
-4	23	15	deletion	15	2340	deletion_15
-4	24	15	deletion	15	2341	deletion_15
-4	25	15	deletion	15	2342	deletion_15
-4	26	15	deletion	15	2343	deletion_15
-4	27	15	deletion	15	2344	deletion_15
-4	28	15	deletion	15	2345	deletion_15
-4	29	15	deletion	15	2346	deletion_15
-4	30	15	deletion	15	2347	deletion_15
-4	31	15	deletion	15	2348	deletion_15
-4	32	15	deletion	15	2349	deletion_15
-3	33	15	deletion	15	2350	deletion_15
-3	34	15	deletion	15	2351	deletion_15
-3	35	15	deletion	15	2352	deletion_15
-3	36	15	deletion	15	2353	deletion_15
-2	37	15	deletion	15	2354	deletion_15
-2	38	15	deletion	15	2355	deletion_15
-3	39	15	deletion	15	2356	deletion_15
-2	40	15	deletion	15	2357	deletion_15
-4	41	15	deletion	15	2358	deletion_15
-5	42	15	deletion	15	2359	deletion_15
-5	43	15	deletion	15	2360	deletion_15
-5	44	15	deletion	15	2361	deletion_15
-5	45	15	deletion	15	2362	deletion_15
-5	46	15	deletion	15	2363	deletion_15
-5	47	15	deletion	15	2364	deletion_15
-4	48	15	deletion	15	2365	deletion_15
-4	49	15	deletion	15	2366	deletion_15
-3	50	15	deletion	15	2367	deletion_15
-3	51	15	deletion	15	2368	deletion_15
-3	52	15	deletion	15	2369	deletion_15
-3	53	15	deletion	15	2370	deletion_15
-3	54	15	deletion	15	2371	deletion_15
-3	55	15	deletion	15	2372	deletion_15
-3	56	15	deletion	15	2373	deletion_15
-3	57	15	deletion	15	2374	deletion_15
-3	58	15	deletion	15	2375	deletion_15
-3	59	15	deletion	15	2376	deletion_15
-3	60	15	deletion	15	2377	deletion_15
-3	61	15	deletion	15	2378	deletion_15
-3	62	15	deletion	15	2379	deletion_15
-3	63	15	deletion	15	2380	deletion_15
-4	64	15	deletion	15	2381	deletion_15
-4	65	15	deletion	15	2382	deletion_15
-4	66	15	deletion	15	2383	deletion_15
-4	67	15	deletion	15	2384	deletion_15
-4	68	15	deletion	15	2385	deletion_15
-4	69	15	deletion	15	2386	deletion_15
-2	70	15	deletion	15	2387	deletion_15
-2	71	15	deletion	15	2388	deletion_15
-2	72	15	deletion	15	2389	deletion_15
-3	73	15	deletion	15	2390	deletion_15
-3	74	15	deletion	15	2391	deletion_15
-3	75	15	deletion	15	2392	deletion_15
-3	76	15	deletion	15	2393	deletion_15
-4	77	15	deletion	15	2394	deletion_15
-4	78	15	deletion	15	2395	deletion_15
-4	79	15	deletion	15	2396	deletion_15
-4	80	15	deletion	15	2397	deletion_15
-4	81	15	deletion	15	2398	deletion_15
-3	82	15	deletion	15	2399	deletion_15
-3	83	15	deletion	15	2400	deletion_15
-3	84	15	deletion	15	2401	deletion_15
-3	85	15	deletion	15	2402	deletion_15
-3	86	15	deletion	15	2403	deletion_15
-3	87	15	deletion	15	2404	deletion_15
-2	88	15	deletion	15	2405	deletion_15
-3	89	15	deletion	15	2406	deletion_15
-3	90	15	deletion	15	2407	deletion_15
-3	91	15	deletion	15	2408	deletion_15
-3	92	15	deletion	15	2409	deletion_15
-3	93	15	deletion	15	2410	deletion_15
-3	94	15	deletion	15	2411	deletion_15
-3	95	15	deletion	15	2412	deletion_15
-3	96	15	deletion	15	2413	deletion_15
-3	97	15	deletion	15	2414	deletion_15
-3	98	15	deletion	15	2415	deletion_15
-3	99	15	deletion	15	2416	deletion_15
-3	100	15	deletion	15	2417	deletion_15
-3	101	15	deletion	15	2418	deletion_15
-3	102	15	deletion	15	2419	deletion_15
-3	103	15	deletion	15	2420	deletion_15
-3	1	16	deletion	16	2421	deletion_16
-3	2	16	deletion	16	2422	deletion_16
-4	3	16	deletion	16	2423	deletion_16
-4	4	16	deletion	16	2424	deletion_16
-4	5	16	deletion	16	2425	deletion_16
-4	6	16	deletion	16	2426	deletion_16
-5	7	16	deletion	16	2427	deletion_16
-2	8	16	deletion	16	2428	deletion_16
-3	9	16	deletion	16	2429	deletion_16
-3	10	16	deletion	16	2430	deletion_16
-4	11	16	deletion	16	2431	deletion_16
-4	12	16	deletion	16	2432	deletion_16
-4	13	16	deletion	16	2433	deletion_16
-5	14	16	deletion	16	2434	deletion_16
-5	15	16	deletion	16	2435	deletion_16
-5	16	16	deletion	16	2436	deletion_16
-5	17	16	deletion	16	2437	deletion_16
-5	18	16	deletion	16	2438	deletion_16
-5	19	16	deletion	16	2439	deletion_16
-7	20	16	deletion	16	2440	deletion_16
-7	21	16	deletion	16	2441	deletion_16
-5	22	16	deletion	16	2442	deletion_16
-5	23	16	deletion	16	2443	deletion_16
-5	24	16	deletion	16	2444	deletion_16
-5	25	16	deletion	16	2445	deletion_16
-5	26	16	deletion	16	2446	deletion_16
-5	27	16	deletion	16	2447	deletion_16
-5	28	16	deletion	16	2448	deletion_16
-6	29	16	deletion	16	2449	deletion_16
-6	30	16	deletion	16	2450	deletion_16
-6	31	16	deletion	16	2451	deletion_16
-7	32	16	deletion	16	2452	deletion_16
-7	33	16	deletion	16	2453	deletion_16
-7	34	16	deletion	16	2454	deletion_16
-7	35	16	deletion	16	2455	deletion_16
0	36	16	deletion	16	2456	deletion_16
0	37	16	deletion	16	2457	deletion_16
0	38	16	deletion	16	2458	deletion_16
0	39	16	deletion	16	2459	deletion_16
0	40	16	deletion	16	2460	deletion_16
0	41	16	deletion	16	2461	deletion_16
0	42	16	deletion	16	2462	deletion_16
0	43	16	deletion	16	2463	deletion_16
0	44	16	deletion	16	2464	deletion_16
0	45	16	deletion	16	2465	deletion_16
0	46	16	deletion	16	2466	deletion_16
0	47	16	deletion	16	2467	deletion_16
-1	48	16	deletion	16	2468	deletion_16
-1	49	16	deletion	16	2469	deletion_16
-2	50	16	deletion	16	2470	deletion_16
-3	51	16	deletion	16	2471	deletion_16
-3	52	16	deletion	16	2472	deletion_16
-3	53	16	deletion	16	2473	deletion_16
-3	54	16	deletion	16	2474	deletion_16
-3	55	16	deletion	16	2475	deletion_16
-3	56	16	deletion	16	2476	deletion_16
-4	57	16	deletion	16	2477	deletion_16
-4	58	16	deletion	16	2478	deletion_16
-4	59	16	deletion	16	2479	deletion_16
-3	60	16	deletion	16	2480	deletion_16
-3	61	16	deletion	16	2481	deletion_16
-3	62	16	deletion	16	2482	deletion_16
-3	63	16	deletion	16	2483	deletion_16
-3	64	16	deletion	16	2484	deletion_16
-3	65	16	deletion	16	2485	deletion_16
-3	66	16	deletion	16	2486	deletion_16
-4	67	16	deletion	16	2487	deletion_16
-4	68	16	deletion	16	2488	deletion_16
-4	69	16	deletion	16	2489	deletion_16
-4	70	16	deletion	16	2490	deletion_16
-4	71	16	deletion	16	2491	deletion_16
-3	72	16	deletion	16	2492	deletion_16
-4	73	16	deletion	16	2493	deletion_16
-4	74	16	deletion	16	2494	deletion_16
-4	75	16	deletion	16	2495	deletion_16
-4	76	16	deletion	16	2496	deletion_16
-4	77	16	deletion	16	2497	deletion_16
-4	78	16	deletion	16	2498	deletion_16
-6	79	16	deletion	16	2499	deletion_16
-4	80	16	deletion	16	2500	deletion_16
-4	81	16	deletion	16	2501	deletion_16
-4	82	16	deletion	16	2502	deletion_16
-5	83	16	deletion	16	2503	deletion_16
-5	84	16	deletion	16	2504	deletion_16
-4	85	16	deletion	16	2505	deletion_16
-4	86	16	deletion	16	2506	deletion_16
-4	87	16	deletion	16	2507	deletion_16
-5	88	16	deletion	16	2508	deletion_16
-5	89	16	deletion	16	2509	deletion_16
-6	90	16	deletion	16	2510	deletion_16
-6	91	16	deletion	16	2511	deletion_16
-9	1	17	deletion	17	2512	deletion_17
-9	2	17	deletion	17	2513	deletion_17
-9	3	17	deletion	17	2514	deletion_17
-8	4	17	deletion	17	2515	deletion_17
-8	5	17	deletion	17	2516	deletion_17
-8	6	17	deletion	17	2517	deletion_17
-8	7	17	deletion	17	2518	deletion_17
-10	8	17	deletion	17	2519	deletion_17
-10	9	17	deletion	17	2520	deletion_17
-10	10	17	deletion	17	2521	deletion_17
-11	11	17	deletion	17	2522	deletion_17
-9	12	17	deletion	17	2523	deletion_17
-8	13	17	deletion	17	2524	deletion_17
-8	14	17	deletion	17	2525	deletion_17
-9	15	17	deletion	17	2526	deletion_17
-9	16	17	deletion	17	2527	deletion_17
-8	17	17	deletion	17	2528	deletion_17
-6	18	17	deletion	17	2529	deletion_17
-6	19	17	deletion	17	2530	deletion_17
-5	20	17	deletion	17	2531	deletion_17
-5	21	17	deletion	17	2532	deletion_17
-5	22	17	deletion	17	2533	deletion_17
-4	23	17	deletion	17	2534	deletion_17
0	24	17	deletion	17	2535	deletion_17
0	25	17	deletion	17	2536	deletion_17
-6	26	17	deletion	17	2537	deletion_17
-6	27	17	deletion	17	2538	deletion_17
-6	28	17	deletion	17	2539	deletion_17
-9	29	17	deletion	17	2540	deletion_17
-7	30	17	deletion	17	2541	deletion_17
-7	31	17	deletion	17	2542	deletion_17
-6	32	17	deletion	17	2543	deletion_17
-4	33	17	deletion	17	2544	deletion_17
-6	34	17	deletion	17	2545	deletion_17
-6	35	17	deletion	17	2546	deletion_17
-7	36	17	deletion	17	2547	deletion_17
-7	37	17	deletion	17	2548	deletion_17
-8	38	17	deletion	17	2549	deletion_17
-5	39	17	deletion	17	2550	deletion_17
-5	40	17	deletion	17	2551	deletion_17
-5	41	17	deletion	17	2552	deletion_17
-5	42	17	deletion	17	2553	deletion_17
-6	43	17	deletion	17	2554	deletion_17
-6	44	17	deletion	17	2555	deletion_17
-5	45	17	deletion	17	2556	deletion_17
-5	46	17	deletion	17	2557	deletion_17
-5	47	17	deletion	17	2558	deletion_17
-5	48	17	deletion	17	2559	deletion_17
-5	49	17	deletion	17	2560	deletion_17
-6	50	17	deletion	17	2561	deletion_17
-3	51	17	deletion	17	2562	deletion_17
-3	52	17	deletion	17	2563	deletion_17
-4	53	17	deletion	17	2564	deletion_17
-4	54	17	deletion	17	2565	deletion_17
-4	55	17	deletion	17	2566	deletion_17
-3	56	17	deletion	17	2567	deletion_17
-3	57	17	deletion	17	2568	deletion_17
-3	58	17	deletion	17	2569	deletion_17
-3	59	17	deletion	17	2570	deletion_17
-3	60	17	deletion	17	2571	deletion_17
-3	61	17	deletion	17	2572	deletion_17
-3	62	17	deletion	17	2573	deletion_17
-3	63	17	deletion	17	2574	deletion_17
-4	64	17	deletion	17	2575	deletion_17
-3	65	17	deletion	17	2576	deletion_17
-3	66	17	deletion	17	2577	deletion_17
-3	67	17	deletion	17	2578	deletion_17
-3	68	17	deletion	17	2579	deletion_17
-2	69	17	deletion	17	2580	deletion_17
-4	70	17	deletion	17	2581	deletion_17
-4	71	17	deletion	17	2582	deletion_17
-3	72	17	deletion	17	2583	deletion_17
-5	73	17	deletion	17	2584	deletion_17
-6	74	17	deletion	17	2585	deletion_17
-6	75	17	deletion	17	2586	deletion_17
-6	76	17	deletion	17	2587	deletion_17
-7	77	17	deletion	17	2588	deletion_17
-5	78	17	deletion	17	2589	deletion_17
-5	79	17	deletion	17	2590	deletion_17
-6	80	17	deletion	17	2591	deletion_17
-5	81	17	deletion	17	2592	deletion_17
-5	82	17	deletion	17	2593	deletion_17
-7	1	18	deletion	18	2594	deletion_18
-8	2	18	deletion	18	2595	deletion_18
-8	3	18	deletion	18	2596	deletion_18
-10	4	18	deletion	18	2597	deletion_18
-10	5	18	deletion	18	2598	deletion_18
-10	6	18	deletion	18	2599	deletion_18
-10	7	18	deletion	18	2600	deletion_18
-10	8	18	deletion	18	2601	deletion_18
-10	9	18	deletion	18	2602	deletion_18
-9	10	18	deletion	18	2603	deletion_18
-10	11	18	deletion	18	2604	deletion_18
-9	12	18	deletion	18	2605	deletion_18
-9	13	18	deletion	18	2606	deletion_18
-9	14	18	deletion	18	2607	deletion_18
-9	15	18	deletion	18	2608	deletion_18
-8	16	18	deletion	18	2609	deletion_18
0	17	18	deletion	18	2610	deletion_18
0	18	18	deletion	18	2611	deletion_18
-10	19	18	deletion	18	2612	deletion_18
-10	20	18	deletion	18	2613	deletion_18
-9	21	18	deletion	18	2614	deletion_18
-9	22	18	deletion	18	2615	deletion_18
-9	23	18	deletion	18	2616	deletion_18
-9	24	18	deletion	18	2617	deletion_18
-9	25	18	deletion	18	2618	deletion_18
-9	26	18	deletion	18	2619	deletion_18
-10	27	18	deletion	18	2620	deletion_18
-10	28	18	deletion	18	2621	deletion_18
-10	29	18	deletion	18	2622	deletion_18
-10	30	18	deletion	18	2623	deletion_18
-10	31	18	deletion	18	2624	deletion_18
-10	32	18	deletion	18	2625	deletion_18
-10	33	18	deletion	18	2626	deletion_18
-10	34	18	deletion	18	2627	deletion_18
-10	35	18	deletion	18	2628	deletion_18
-9	36	18	deletion	18	2629	deletion_18
-10	37	18	deletion	18	2630	deletion_18
-10	38	18	deletion	18	2631	deletion_18
-10	39	18	deletion	18	2632	deletion_18
-10	40	18	deletion	18	2633	deletion_18
-9	41	18	deletion	18	2634	deletion_18
-9	42	18	deletion	18	2635	deletion_18
-9	43	18	deletion	18	2636	deletion_18
-9	44	18	deletion	18	2637	deletion_18
-9	45	18	deletion	18	2638	deletion_18
-9	46	18	deletion	18	2639	deletion_18
-10	47	18	deletion	18	2640	deletion_18
-10	48	18	deletion	18	2641	deletion_18
-11	49	18	deletion	18	2642	deletion_18
-10	50	18	deletion	18	2643	deletion_18
-11	51	18	deletion	18	2644	deletion_18
-11	52	18	deletion	18	2645	deletion_18
-11	53	18	deletion	18	2646	deletion_18
-11	54	18	deletion	18	2647	deletion_18
-11	55	18	deletion	18	2648	deletion_18
-12	56	18	deletion	18	2649	deletion_18
-12	57	18	deletion	18	2650	deletion_18
-11	58	18	deletion	18	2651	deletion_18
-11	59	18	deletion	18	2652	deletion_18
-11	60	18	deletion	18	2653	deletion_18
-11	61	18	deletion	18	2654	deletion_18
-11	62	18	deletion	18	2655	deletion_18
-11	63	18	deletion	18	2656	deletion_18
-11	64	18	deletion	18	2657	deletion_18
-11	65	18	deletion	18	2658	deletion_18
-11	66	18	deletion	18	2659	deletion_18
-12	67	18	deletion	18	2660	deletion_18
-11	68	18	deletion	18	2661	deletion_18
-10	69	18	deletion	18	2662	deletion_18
-9	70	18	deletion	18	2663	deletion_18
-9	71	18	deletion	18	2664	deletion_18
-10	72	18	deletion	18	2665	deletion_18
-10	73	18	deletion	18	2666	deletion_18
-11	74	18	deletion	18	2667	deletion_18
-11	75	18	deletion	18	2668	deletion_18
-11	76	18	deletion	18	2669	deletion_18
-11	77	18	deletion	18	2670	deletion_18
-11	78	18	deletion	18	2671	deletion_18
0	79	18	deletion	18	2672	deletion_18
-11	1	19	deletion	19	2673	deletion_19
-11	2	19	deletion	19	2674	deletion_19
-11	3	19	deletion	19	2675	deletion_19
-12	4	19	deletion	19	2676	deletion_19
-12	5	19	deletion	19	2677	deletion_19
-12	6	19	deletion	19	2678	deletion_19
-12	7	19	deletion	19	2679	deletion_19
-12	8	19	deletion	19	2680	deletion_19
-11	9	19	deletion	19	2681	deletion_19
-13	10	19	deletion	19	2682	deletion_19
-12	11	19	deletion	19	2683	deletion_19
-11	12	19	deletion	19	2684	deletion_19
-11	13	19	deletion	19	2685	deletion_19
-11	14	19	deletion	19	2686	deletion_19
-11	15	19	deletion	19	2687	deletion_19
-11	16	19	deletion	19	2688	deletion_19
-11	17	19	deletion	19	2689	deletion_19
-11	18	19	deletion	19	2690	deletion_19
-11	19	19	deletion	19	2691	deletion_19
-10	20	19	deletion	19	2692	deletion_19
-9	21	19	deletion	19	2693	deletion_19
-9	22	19	deletion	19	2694	deletion_19
-7	23	19	deletion	19	2695	deletion_19
-6	24	19	deletion	19	2696	deletion_19
-6	25	19	deletion	19	2697	deletion_19
0	26	19	deletion	19	2698	deletion_19
0	27	19	deletion	19	2699	deletion_19
0	28	19	deletion	19	2700	deletion_19
-4	29	19	deletion	19	2701	deletion_19
-4	30	19	deletion	19	2702	deletion_19
-4	31	19	deletion	19	2703	deletion_19
-4	32	19	deletion	19	2704	deletion_19
-8	33	19	deletion	19	2705	deletion_19
-9	34	19	deletion	19	2706	deletion_19
-9	35	19	deletion	19	2707	deletion_19
-9	36	19	deletion	19	2708	deletion_19
-9	37	19	deletion	19	2709	deletion_19
-9	38	19	deletion	19	2710	deletion_19
-9	39	19	deletion	19	2711	deletion_19
-9	40	19	deletion	19	2712	deletion_19
-9	41	19	deletion	19	2713	deletion_19
-9	42	19	deletion	19	2714	deletion_19
-9	43	19	deletion	19	2715	deletion_19
-9	44	19	deletion	19	2716	deletion_19
-9	45	19	deletion	19	2717	deletion_19
-10	46	19	deletion	19	2718	deletion_19
-10	47	19	deletion	19	2719	deletion_19
-11	48	19	deletion	19	2720	deletion_19
-11	49	19	deletion	19	2721	deletion_19
-11	50	19	deletion	19	2722	deletion_19
-11	51	19	deletion	19	2723	deletion_19
-10	52	19	deletion	19	2724	deletion_19
-10	53	19	deletion	19	2725	deletion_19
-10	54	19	deletion	19	2726	deletion_19
-11	55	19	deletion	19	2727	deletion_19
-10	56	19	deletion	19	2728	deletion_19
-8	57	19	deletion	19	2729	deletion_19
-7	58	19	deletion	19	2730	deletion_19
-7	59	19	deletion	19	2731	deletion_19
-7	60	19	deletion	19	2732	deletion_19
-3	1	20	deletion	20	2733	deletion_20
-3	2	20	deletion	20	2734	deletion_20
-3	3	20	deletion	20	2735	deletion_20
-3	4	20	deletion	20	2736	deletion_20
-6	5	20	deletion	20	2737	deletion_20
-6	6	20	deletion	20	2738	deletion_20
-6	7	20	deletion	20	2739	deletion_20
-1	8	20	deletion	20	2740	deletion_20
-1	9	20	deletion	20	2741	deletion_20
-3	10	20	deletion	20	2742	deletion_20
-3	11	20	deletion	20	2743	deletion_20
-4	12	20	deletion	20	2744	deletion_20
-4	13	20	deletion	20	2745	deletion_20
-2	14	20	deletion	20	2746	deletion_20
-6	15	20	deletion	20	2747	deletion_20
-4	16	20	deletion	20	2748	deletion_20
-3	17	20	deletion	20	2749	deletion_20
-3	18	20	deletion	20	2750	deletion_20
-3	19	20	deletion	20	2751	deletion_20
-3	20	20	deletion	20	2752	deletion_20
-3	21	20	deletion	20	2753	deletion_20
-4	22	20	deletion	20	2754	deletion_20
-3	23	20	deletion	20	2755	deletion_20
-2	24	20	deletion	20	2756	deletion_20
-2	25	20	deletion	20	2757	deletion_20
-2	26	20	deletion	20	2758	deletion_20
-2	27	20	deletion	20	2759	deletion_20
0	28	20	deletion	20	2760	deletion_20
0	29	20	deletion	20	2761	deletion_20
-6	30	20	deletion	20	2762	deletion_20
-6	31	20	deletion	20	2763	deletion_20
-6	32	20	deletion	20	2764	deletion_20
-6	33	20	deletion	20	2765	deletion_20
-6	34	20	deletion	20	2766	deletion_20
-6	35	20	deletion	20	2767	deletion_20
-6	36	20	deletion	20	2768	deletion_20
-6	37	20	deletion	20	2769	deletion_20
-5	38	20	deletion	20	2770	deletion_20
-5	39	20	deletion	20	2771	deletion_20
-5	40	20	deletion	20	2772	deletion_20
-5	41	20	deletion	20	2773	deletion_20
-5	42	20	deletion	20	2774	deletion_20
-4	43	20	deletion	20	2775	deletion_20
-4	44	20	deletion	20	2776	deletion_20
-4	45	20	deletion	20	2777	deletion_20
-4	46	20	deletion	20	2778	deletion_20
-4	47	20	deletion	20	2779	deletion_20
-4	48	20	deletion	20	2780	deletion_20
-4	49	20	deletion	20	2781	deletion_20
-4	50	20	deletion	20	2782	deletion_20
-5	51	20	deletion	20	2783	deletion_20
-3	52	20	deletion	20	2784	deletion_20
-4	53	20	deletion	20	2785	deletion_20
-4	54	20	deletion	20	2786	deletion_20
-4	55	20	deletion	20	2787	deletion_20
-4	56	20	deletion	20	2788	deletion_20
-4	57	20	deletion	20	2789	deletion_20
-4	58	20	deletion	20	2790	deletion_20
-4	59	20	deletion	20	2791	deletion_20
-4	60	20	deletion	20	2792	deletion_20
-4	61	20	deletion	20	2793	deletion_20
-4	62	20	deletion	20	2794	deletion_20
-4	63	20	deletion	20	2795	deletion_20
0	64	20	deletion	20	2796	deletion_20
0	1	21	deletion	21	2797	deletion_21
0	2	21	deletion	21	2798	deletion_21
0	3	21	deletion	21	2799	deletion_21
0	4	21	deletion	21	2800	deletion_21
0	5	21	deletion	21	2801	deletion_21
0	6	21	deletion	21	2802	deletion_21
0	7	21	deletion	21	2803	deletion_21
0	8	21	deletion	21	2804	deletion_21
0	9	21	deletion	21	2805	deletion_21
0	10	21	deletion	21	2806	deletion_21
0	11	21	deletion	21	2807	deletion_21
0	12	21	deletion	21	2808	deletion_21
0	13	21	deletion	21	2809	deletion_21
0	14	21	deletion	21	2810	deletion_21
-2	15	21	deletion	21	2811	deletion_21
-2	16	21	deletion	21	2812	deletion_21
-2	17	21	deletion	21	2813	deletion_21
-3	18	21	deletion	21	2814	deletion_21
-3	19	21	deletion	21	2815	deletion_21
-4	20	21	deletion	21	2816	deletion_21
-3	21	21	deletion	21	2817	deletion_21
-2	22	21	deletion	21	2818	deletion_21
-2	23	21	deletion	21	2819	deletion_21
-2	24	21	deletion	21	2820	deletion_21
-3	25	21	deletion	21	2821	deletion_21
-2	26	21	deletion	21	2822	deletion_21
-1	27	21	deletion	21	2823	deletion_21
-1	28	21	deletion	21	2824	deletion_21
0	29	21	deletion	21	2825	deletion_21
-1	30	21	deletion	21	2826	deletion_21
0	31	21	deletion	21	2827	deletion_21
0	32	21	deletion	21	2828	deletion_21
0	33	21	deletion	21	2829	deletion_21
0	34	21	deletion	21	2830	deletion_21
0	35	21	deletion	21	2831	deletion_21
-2	36	21	deletion	21	2832	deletion_21
-3	37	21	deletion	21	2833	deletion_21
-2	38	21	deletion	21	2834	deletion_21
-2	39	21	deletion	21	2835	deletion_21
-2	40	21	deletion	21	2836	deletion_21
-1	41	21	deletion	21	2837	deletion_21
-2	42	21	deletion	21	2838	deletion_21
-2	43	21	deletion	21	2839	deletion_21
-1	44	21	deletion	21	2840	deletion_21
-1	45	21	deletion	21	2841	deletion_21
-1	46	21	deletion	21	2842	deletion_21
-1	47	21	deletion	21	2843	deletion_21
-1	48	21	deletion	21	2844	deletion_21
-1	49	21	deletion	21	2845	deletion_21
0	1	22	deletion	22	2846	deletion_22
0	2	22	deletion	22	2847	deletion_22
0	3	22	deletion	22	2848	deletion_22
0	4	22	deletion	22	2849	deletion_22
0	5	22	deletion	22	2850	deletion_22
0	6	22	deletion	22	2851	deletion_22
0	7	22	deletion	22	2852	deletion_22
0	8	22	deletion	22	2853	deletion_22
0	9	22	deletion	22	2854	deletion_22
0	10	22	deletion	22	2855	deletion_22
0	11	22	deletion	22	2856	deletion_22
0	12	22	deletion	22	2857	deletion_22
0	13	22	deletion	22	2858	deletion_22
0	14	22	deletion	22	2859	deletion_22
0	15	22	deletion	22	2860	deletion_22
0	16	22	deletion	22	2861	deletion_22
0	17	22	deletion	22	2862	deletion_22
-10	18	22	deletion	22	2863	deletion_22
-9	19	22	deletion	22	2864	deletion_22
-7	20	22	deletion	22	2865	deletion_22
-7	21	22	deletion	22	2866	deletion_22
-7	22	22	deletion	22	2867	deletion_22
-7	23	22	deletion	22	2868	deletion_22
-7	24	22	deletion	22	2869	deletion_22
-7	25	22	deletion	22	2870	deletion_22
-7	26	22	deletion	22	2871	deletion_22
-6	27	22	deletion	22	2872	deletion_22
-6	28	22	deletion	22	2873	deletion_22
-6	29	22	deletion	22	2874	deletion_22
-6	30	22	deletion	22	2875	deletion_22
-6	31	22	deletion	22	2876	deletion_22
-6	32	22	deletion	22	2877	deletion_22
-5	33	22	deletion	22	2878	deletion_22
-5	34	22	deletion	22	2879	deletion_22
-5	35	22	deletion	22	2880	deletion_22
-6	36	22	deletion	22	2881	deletion_22
-6	37	22	deletion	22	2882	deletion_22
-7	38	22	deletion	22	2883	deletion_22
-7	39	22	deletion	22	2884	deletion_22
